team,year,name,id
new-orleans-pelicans,2020,Nicolo Melli,31886
new-orleans-pelicans,2020,Kira Lewis Jr.,70655
new-orleans-pelicans,2020,Josh Hart,23625
new-orleans-pelicans,2020,Nickeil Alexander-Walker,31574
new-orleans-pelicans,2020,Willy Hernangomez,17863
new-orleans-pelicans,2020,Sindarius Thornwell,23649
new-orleans-pelicans,2020,Wenyen Gabriel,27806
new-orleans-pelicans,2020,Naji Marshall,70704
new-york-knicks,2020,Julius Randle,15359
new-york-knicks,2020,R.J. Barrett,31560
new-york-knicks,2020,Derrick Rose,6095
new-york-knicks,2020,Frank Ntilikina,23603
new-york-knicks,2020,Alec Burks,8063
new-york-knicks,2020,Nerlens Noel,13319
new-york-knicks,2020,Obi Toppin,70650
new-york-knicks,2020,Elfrid Payton,15362
new-york-knicks,2020,Kevin Knox,26975
new-york-knicks,2020,Reggie Bullock,13338
new-york-knicks,2020,Austin Rivers,10818
new-york-knicks,2020,Immanuel Quickley,70667
new-york-knicks,2020,Mitchell Robinson,27002
new-york-knicks,2020,Ignas Brazdeikis,31606
new-york-knicks,2020,Taj Gibson,6278
oklahoma-city-thunder,2020,Al Horford,2199
oklahoma-city-thunder,2020,Trevor Ariza,2513
oklahoma-city-thunder,2020,George Hill,6154
oklahoma-city-thunder,2020,Darius Miller,10871
oklahoma-city-thunder,2020,Justin Jackson,23610
oklahoma-city-thunder,2020,Shai Gilgeous-Alexander,26977
oklahoma-city-thunder,2020,Aleksej Pokusevski,70659
oklahoma-city-thunder,2020,Darius Bazley,31581
oklahoma-city-thunder,2020,Ty Jerome,31582
oklahoma-city-thunder,2020,Mike Muscala,13357
oklahoma-city-thunder,2020,Theo Maledon,70676
oklahoma-city-thunder,2020,Kenrich Williams,27758
oklahoma-city-thunder,2020,Hamidou Diallo,27011
oklahoma-city-thunder,2020,Luguentz Dort,33033
oklahoma-city-thunder,2020,Isaiah Roby,31604
orlando-magic,2020,Nikola Vucevic,8067
orlando-magic,2020,Aaron Gordon,15356
orlando-magic,2020,Evan Fournier,10845
orlando-magic,2020,Terrence Ross,10816
orlando-magic,2020,Markelle Fultz,23596
orlando-magic,2020,Al-Farouq Aminu,6890
orlando-magic,2020,Jonathan Isaac,23601
orlando-magic,2020,Mohamed Bamba,26972
orlando-magic,2020,Michael Carter-Williams,13324
orlando-magic,2020,James Ennis III,13363
orlando-magic,2020,Cole Anthony,70657
orlando-magic,2020,Chuma Okeke,31573
orlando-magic,2020,Khem Birch,15786
orlando-magic,2020,Gary Clark,27627
orlando-magic,2020,Dwayne Bacon,23640
philadelphia-76ers,2020,Tobias Harris,8070
philadelphia-76ers,2020,Ben Simmons,20206
philadelphia-76ers,2020,Joel Embiid,15355
philadelphia-76ers,2020,Danny Green,6277
philadelphia-76ers,2020,Seth Curry,13512
philadelphia-76ers,2020,Mike Scott,10868
philadelphia-76ers,2020,Terrance Ferguson,23616
philadelphia-76ers,2020,Tony Bradley,23623
philadelphia-76ers,2020,Matisse Thybulle,31577
philadelphia-76ers,2020,Vincent Poirier,31917
philadelphia-76ers,2020,Tyrese Maxey,70663
philadelphia-76ers,2020,Furkan Korkmaz,20231
philadelphia-76ers,2020,Shake Milton,27020
philadelphia-76ers,2020,Dwight Howard,2640
philadelphia-76ers,2020,Isaiah Joe,70691
phoenix-suns,2020,Chris Paul,2609
phoenix-suns,2020,Devin Booker,17841
phoenix-suns,2020,Deandre Ayton,26967
phoenix-suns,2020,Jae Crowder,10859
phoenix-suns,2020,Dario Saric,15364
phoenix-suns,2020,Mikal Bridges,26976
phoenix-suns,2020,Jalen Smith,70652
phoenix-suns,2020,Cameron Johnson,31568
phoenix-suns,2020,Jevon Carter,26998
phoenix-suns,2020,Cameron Payne,17842
phoenix-suns,2020,Abdel Nader,20264
phoenix-suns,2020,Damian Jones,20235
phoenix-suns,2020,E'Twaun Moore,8107
phoenix-suns,2020,Langston Galloway,15824
phoenix-suns,2020,Frank Kaminsky,17837
portland-trail-blazers,2020,Damian Lillard,10814
portland-trail-blazers,2020,C.J. McCollum,13323
portland-trail-blazers,2020,Jusuf Nurkic,15368
portland-trail-blazers,2020,Robert Covington,13379
portland-trail-blazers,2020,Rodney Hood,15375
portland-trail-blazers,2020,Derrick Jones Jr.,21067
portland-trail-blazers,2020,Zach Collins,23605
portland-trail-blazers,2020,Enes Kanter,8053
portland-trail-blazers,2020,Anfernee Simons,26990
portland-trail-blazers,2020,Nassir Little,31583
portland-trail-blazers,2020,Gary Trent Jr.,27003
portland-trail-blazers,2020,Carmelo Anthony,2283
portland-trail-blazers,2020,Harry Giles,23615
portland-trail-blazers,2020,CJ Elleby,70688
portland-trail-blazers,2020,Keljin Blevins,32992
sacramento-kings,2020,Buddy Hield,20211
sacramento-kings,2020,Harrison Barnes,10815
sacramento-kings,2020,Cory Joseph,8080
sacramento-kings,2020,Marvin Bagley III,26968
sacramento-kings,2020,De'Aaron Fox,23600
sacramento-kings,2020,Nemanja Bjelica,6917
sacramento-kings,2020,Jabari Parker,15354
sacramento-kings,2020,Richaun Holmes,17865
sacramento-kings,2020,Tyrese Haliburton,70654
sacramento-kings,2020,Hassan Whiteside,6915
sacramento-kings,2020,Glenn Robinson III,15392
sacramento-kings,2020,Justin James,31599
sacramento-kings,2020,Robert Woodard II,70682
sacramento-kings,2020,DaQuan Jeffries,32680
sacramento-kings,2020,Jahmi'us Ramsey,70685
san-antonio-spurs,2020,DeMar DeRozan,6327
san-antonio-spurs,2020,LaMarcus Aldridge,2672
san-antonio-spurs,2020,Rudy Gay,2534
san-antonio-spurs,2020,Dejounte Murray,20234
san-antonio-spurs,2020,Patrick Mills,6322
san-antonio-spurs,2020,Jakob Poeltl,20214
san-antonio-spurs,2020,Trey Lyles,17840
san-antonio-spurs,2020,Devin Vassell,70653
san-antonio-spurs,2020,Derrick White,23624
san-antonio-spurs,2020,Lonnie Walker IV,26984
san-antonio-spurs,2020,Luka Samanic,31576
san-antonio-spurs,2020,Keldon Johnson,31588
san-antonio-spurs,2020,Drew Eubanks,28052
san-antonio-spurs,2020,Tre Jones,70683
san-antonio-spurs,2020,Keita Bates-Diop,27014
toronto-raptors,2020,Pascal Siakam,20232
toronto-raptors,2020,Kyle Lowry,2536
toronto-raptors,2020,Fred VanVleet,20778
toronto-raptors,2020,Norman Powell,17874
toronto-raptors,2020,Aron Baynes,11850
toronto-raptors,2020,Chris Boucher,23671
toronto-raptors,2020,Patrick McCaw,20244
toronto-raptors,2020,OG Anunoby,23618
toronto-raptors,2020,Stanley Johnson,17836
toronto-raptors,2020,Malachi Flynn,70671
toronto-raptors,2020,DeAndre' Bembry,20226
toronto-raptors,2020,Terence Davis,32059
toronto-raptors,2020,Matt Thomas,31891
toronto-raptors,2020,Paul Watson,28089
toronto-raptors,2020,Jalen Harris,70701
utah-jazz,2020,Mike Conley,2532
utah-jazz,2020,Rudy Gobert,13340
utah-jazz,2020,Bojan Bogdanovic,8083
utah-jazz,2020,Jordan Clarkson,15398
utah-jazz,2020,Joe Ingles,15852
utah-jazz,2020,Derrick Favors,6884
utah-jazz,2020,Royce O'Neale,24240
utah-jazz,2020,Donovan Mitchell,23608
utah-jazz,2020,Udoka Azubuike,70669
utah-jazz,2020,Georges Niang,20256
utah-jazz,2020,Shaquille Harrison,21066
utah-jazz,2020,Juwan Morgan,32678
utah-jazz,2020,Miye Oni,31617
utah-jazz,2020,Elijah Hughes,70681
utah-jazz,2020,Jarrell Brantley,31609
washington-wizards,2020,Russell Westbrook,6141
washington-wizards,2020,Bradley Beal,10811
washington-wizards,2020,Davis Bertans,8094
washington-wizards,2020,Thomas Bryant,23643
washington-wizards,2020,Robin Lopez,6147
washington-wizards,2020,Ishmael Smith,7116
washington-wizards,2020,Rui Hachimura,31566
washington-wizards,2020,Deni Avdija,70651
washington-wizards,2020,Jerome Robinson,26979
washington-wizards,2020,Troy Brown Jr.,26981
washington-wizards,2020,Moritz Wagner,26991
washington-wizards,2020,Isaac Bonga,27005
washington-wizards,2020,Raul Neto,13360
washington-wizards,2020,Alex Len,13318
washington-wizards,2020,Anthony Gill,70741
